1646546590.4147513,554068.4265211397
1646546590.4147513,581738.6706493107
1646546590.4147513,746519.580697712
1646546590.4147513,352825.42781702534
1646546590.4147513,303456.8854435977
1646546590.4147513,1271737.580796863
1646546590.4147513,243389.45282366342
1646546590.4147513,680006.4132063631
1646546590.4147513,280157.0061842053
1646546590.4147513,422059.01967484446
1646546590.4147513,646034.8361151976
1646546590.4147513,629275.7253570894
1646546590.4147513,644705.2895719914
1646546590.4147513,241376.86216642265
1646546590.4147513,269645.02147252596
1646546590.4147513,263435.8814345822
1646546590.4147513,987684.7732878256
1646546590.4147513,699897.305112458
1646546590.4147513,1020822.0425806318
1646546590.4147513,3148653.055539213
1646546590.4147513,705874.2351639569
1646546590.4147513,3924048.487424093
1646546590.4147513,227533.52411635753
1646546590.4147513,426847.54517220124
1646546590.4147513,725423.813886528
1646546590.4147513,935621.7345341542
1646546590.4147513,373360.1403931114
1646546590.4147513,474886.1647708445
1646546590.4147513,423412.0217215021
1646546590.4147513,644113.7569452851
1646546590.4147513,560625.9823937301
1646546590.4147513,216223.04723035212
1646546590.4147513,1713194.2172219658
1646546590.4147513,1233988.9609642553
1646546590.4147513,544230.8716171943
1646546590.4147513,1176477.9049542567
1646546590.4147513,770380.6808152108
1646546590.4147513,200873.02479000582
1646546590.4147513,668503.5897211061
1646546590.4147513,374518.67711167695
1646546590.4147513,1437011.9410198359
1646546590.4147513,1015346.0771799864
1646546590.4147513,516729.1557056471
1646546590.4147513,799750.175512131
1646546590.4147513,1098438.0723150484
1646546590.4147513,533902.9433461392
1646546590.4147513,1462212.4722424105
1646546590.4147513,412625.4367030604
1646546590.4147513,3412196.9668759997
1646546590.4147513,497881.7126295605
1646546590.4147513,3904998.0744292717
1646546590.4147513,373741.09126584826
1646546590.4147513,1096598.8886803933
1646546590.4147513,1109665.6898809501
1646546590.4147513,954512.7050793455
1646546590.4147513,681553.5251965905
1646546590.4147513,410948.01686349686
1646546590.4147513,2755099.4418297396
1646546590.4147513,586219.7753813637
1646546590.4147513,1629293.535242747
1646546590.4147513,2036216.7686688337
1646546590.4147513,206986.7028526595
1646546590.4147513,523673.86384920287
1646546590.4147513,474539.0887887889
1646546590.4147513,266693.6310287125
1646546590.4147513,568313.3594891445
1646546590.4147513,1690989.6518271978
1646546590.4147513,443294.553716557
1646546590.4147513,2411530.499395876
1646546590.4147513,607822.4131592646
1646546590.4147513,603149.5429183022
1646546590.4147513,1296990.3116016907
1646546590.4147513,571942.5833598397
1646546590.4147513,1276049.5733133187
1646546590.4147513,2250149.0255956356
1646546590.4147513,579458.8444866978
1646546590.4147513,1094563.0876622982
1646546590.4147513,1436506.09127797
1646546590.4147513,261929.60996231862
1646546590.4147513,665099.0920941333
1646546590.4147513,246122.62368460404
1646546590.4147513,1297635.2654730321
1646546785.7603993,427519.23351835844
1646546785.7603993,1276842.6925991129
1646546785.7603993,895366.1314545034
1646546785.7603993,686543.6012670797
1646546785.7603993,309241.0026543198
1646546785.7603993,1243140.464537073
1646546785.7603993,1164300.8987393496
1646546785.7603993,961320.3200929459
1646546785.7603993,317616.19419207843
1646546785.7603993,795285.609010529
1646546785.7603993,261416.83480864647
1646546785.7603993,423375.40581612056
1646546785.7603993,847581.8171147688
1646546785.7603993,952009.520872909
1646546785.7603993,306574.3566283148
1646546785.7603993,1337799.2770495724
1646546785.7603993,2242087.238586587
1646546785.7603993,367411.46678183356
1646546785.7603993,839588.9315431815
1646546785.7603993,738024.8622183489
1646546785.7603993,497881.7135576939
1646546785.7603993,1030028.6562223779
1646546785.7603993,422344.3372101558
1646546785.7603993,1315736.812151266
1646546785.7603993,485854.18929910916
1646546785.7603993,732010.3470954013
1646546785.7603993,3384711.543613545
1646546785.7603993,243929.0088195249
1646546785.7603993,226912.39106028047
1646546785.7603993,236340.48299350962
1646546785.7603993,255160.32061721536
1646546785.7603993,271834.9521760707
1646546785.7603993,901614.4643462356
1646546785.7603993,1212738.6023365557
1646546785.7603993,502935.3761139908
1646546785.7603993,700879.3391314157
1646546785.7603993,931788.1140486544
1646546785.7603993,576019.6709228372
1646546785.7603993,298093.92253031605
1646546785.7603993,225650.53360807235
1646546785.7603993,857988.3421419092
1646546785.7603993,244387.99487242085
1646546785.7603993,267328.73681108514
1646546785.7603993,299157.95604538376
1646546785.7603993,600624.6644110704
1646546785.7603993,1240199.513340188
1646546785.7603993,530996.8495327455
1646546785.7603993,319038.8200375864
1646546785.7603993,1424323.6773450268
1646546785.7603993,530734.8496654538
1646546785.7603993,1236038.6644381676
1646546785.7603993,280125.7860730708
1646546785.7603993,1253258.8292421831
1646546785.7603993,1044273.5257931324
1646546785.7603993,256439.7600192777
1646546785.7603993,630156.6305951256
1646546785.7603993,281921.26470548124
1646546785.7603993,1210752.391110669
1646546785.7603993,292235.35710134037
1646546785.7603993,251714.17629866122
1646546785.7603993,2171128.594055286
1646546785.7603993,646867.0201039293
1646546785.7603993,488510.72647134215
1646546785.7603993,365956.6092714865
1646546785.7603993,2031474.6025320776
1646546785.7603993,730009.8921783752
1646546785.7603993,293868.4588037194
1646546785.7603993,763981.5608652337
1646546785.7603993,246350.48084860863
1646546785.7603993,573104.4207044191
1646546785.7603993,488164.87362986803
1646546785.7603993,776756.4788287253
1646546785.7603993,240457.22089494375
1646546785.7603993,870189.2348518512
1646546785.7603993,232454.38964888785
1646546785.7603993,915280.3537367817
1646546785.7603993,1425276.9230603192
1646546785.7603993,317396.826399252
1646546785.7603993,598715.515066996
1646546785.7603993,485617.77660321863
1646546785.7603993,1707489.9412745934
1646546785.7603993,722430.911076336
1646546785.7603993,379371.1450227504
1646546785.7603993,269377.3545967393
1646546785.7603993,614809.4593350025
1646546785.7603993,1266366.2771171434
1646546785.7603993,897838.4685118899
1646546785.7603993,701389.5505507269
1646546785.7603993,311157.6418253264
1646546785.7603993,1390950.8486218636
1646546785.7603993,784773.837093754
1646546785.7603993,449769.0784955361
1646546785.7603993,1244083.686234774
1646546785.7603993,1119015.282737185
1646546785.7603993,328214.3066008636
1646546785.7603993,694163.9717628602
1646546785.7603993,732531.1733685982
1646546785.7603993,1124064.6605744527
1646546785.7603993,370546.81143901806
1646546785.7603993,1307243.349269382
1646546785.7603993,2646321.2727427
1646546785.7603993,612667.3162827212
1646546785.7603993,544655.461610256
1646546785.7603993,1089506.183181769
1646546785.7603993,791940.4819408209
1646546785.7603993,743987.4749977891
1646546785.7603993,228823.6117545145
1646546785.7603993,952573.9387959694
1646546785.7603993,1124715.2456139245
1646546785.7603993,852994.9515605591
1646546785.7603993,1140555.1889005885
1646546785.7603993,441236.65110366093
1646546785.7603993,996508.8968037295
1646546785.7603993,731930.0889759583
1646546785.7603993,272185.9483792692
1646546785.7603993,1514169.6670123804
1646546785.7603993,665411.7646267671
1646546785.7603993,239918.3924447481
1646546785.7603993,548480.5790712951
1646546785.7603993,2207407.469574797
1646546785.7603993,286235.4664935635
1646546785.7603993,1026933.9970709299
1646546785.7603993,2272157.8443824714
1646546785.7603993,334920.23354481556
1646546785.7603993,579972.6168594855
1646546785.7603993,876269.3156193459
1646546785.7603993,1684256.1292515588
1646546785.7603993,480867.90205412405
1646546785.7603993,576119.6292438145
1646546785.7603993,2498000.6025287337
1646546785.7603993,295082.7114474907
1646546785.7603993,379778.37996465317
1646546785.7603993,939108.0607777904
1646546785.7603993,367761.0286109416
1646546785.7603993,332045.8974768897
1646546785.7603993,230527.7985082564
1646546785.7603993,237404.8058592105
1646546785.7603993,1420370.6788666274
1646546785.7603993,351881.7278634681
1646546785.7603993,234598.2093989768
1646546785.7603993,1377499.1670937443
1646546785.7603993,364977.05212940887
1646546785.7603993,2310718.3685498103
1646546785.7603993,819304.648483125
1646546785.7603993,1287095.5049137732
1646546785.7603993,266629.6595936042
1646546785.7603993,801682.4238086452
1646546785.7603993,761882.7390396342
1646546785.7603993,2138485.104070663
1646546785.7603993,1227861.9940000565
1646546785.7603993,272061.4367619547
1646546785.7603993,750045.2651416884
1646546785.7603993,1830093.5327402884
1646546785.7603993,424984.42661848094
1646546785.7603993,1097380.4100653913
1646546785.7603993,213524.06502197735
1646546785.7603993,823884.1173120117
1646546785.7603993,565784.7640996514
1646546785.7603993,268815.0140119265
1646546785.7603993,808773.5416191925
1646546785.7603993,957693.1212235807
1646546785.7603993,315213.82775824197
1646546785.7603993,219898.865303275
1646546785.7603993,284332.6826948357
1646546785.7603993,402777.72221935226
1646546785.7603993,848400.1373651098
1646546785.7603993,1475895.9382467386
1646546785.7603993,202294.4782269938
1646546785.7603993,233271.45207281882
1646546785.7603993,2229766.9997013723
1646546785.7603993,279424.59179359
1646546785.7603993,1322568.5565024032
1646546785.7603993,1682786.1056757444
1646546785.7603993,362871.2078940481
1646546785.7603993,270499.22972464876
