session_id,duration
1644331126.9943626,0.2670625173852317
1644331126.9943626,0.10652290545506037
1644331126.9943626,0.33279549123283275
1644331126.9943626,0.1520393385948665
1644331126.9943626,0.0947444552735113
1644331126.9943626,0.17850177376937726
1644331126.9943626,0.2748814572450851
1644331126.9943626,0.14134129916790503
1644331126.9943626,0.2690759669036854
1644331126.9943626,0.16200168795317282
1644331126.9943626,0.03273532206347616
1644331126.9943626,0.1594680800560926
1644331126.9943626,0.12736489487807764
1644331126.9943626,0.16894903351752302
1644331126.9943626,0.10212795803746744
1644331126.9943626,0.14489334570818047
1644331126.9943626,0.18696713639042983
1644331126.9943626,0.4328004609038857
1644331126.9943626,0.07652985727163614
1644331126.9943626,0.5738586027271164
1644331126.9943626,0.14429225855443698
1644331126.9943626,0.18533485381076686
1644331126.9943626,0.1599956170079737
1644331126.9943626,0.19390917281869705
1644331126.9943626,0.30107484135290996
1644331126.9943626,0.2991904673438794
1644331126.9943626,0.12366410588774053
1644331126.9943626,0.19796141229236325
1644331126.9943626,0.2841582080126828
1644331126.9943626,0.665346838760452
1644331126.9943626,0.10928115343381109
1644331126.9943626,0.20563613008689383
1644331126.9943626,0.15257602507627885
1644331126.9943626,0.12575446279567964
1644331126.9943626,0.22120259319779492
1644331126.9943626,0.2569060487787001
1644331126.9943626,0.10590705274841335
1644331126.9943626,0.11637983882584342
1644331126.9943626,0.13274519088915424
1644331126.9943626,0.07488555859919446
1644331126.9943626,0.27462726503166457
1644331325.092956,0.13224554933495486
1644331325.092956,0.2153587928329051
1644331325.092956,0.2971843900110382
1644331325.092956,0.21464622207201753
1644331325.092956,0.22436273685334882
1644331325.092956,0.14068385265262814
1644331325.092956,0.1515543457896579
1644331325.092956,0.10365196279984784
1644331325.092956,0.2445594837839449
1644331325.092956,0.13741649149288235
1644331325.092956,0.0746273112493847
1644331325.092956,0.17248630120499528
1644331325.092956,0.11003478730918285
1644331325.092956,0.11815093235625782
1644331325.092956,0.09293280462218695
1644331325.092956,0.1588450632803301
1644331325.092956,0.41747017137747516
1644331325.092956,0.06818335828496479
1644331325.092956,0.08510405961387081
1644331325.092956,0.6817167350691418
1644331325.092956,0.19173122914449017
1644331325.092956,0.11463998147542775
1644331325.092956,0.2251967517253511
1644331325.092956,0.08162054723053376
1644331325.092956,0.08024779831346637
1644331325.092956,0.1641771789209338
1644331325.092956,0.19864567084998996
1644331325.092956,0.09076905852246636
1644331325.092956,0.11486618758419619
1644331325.092956,0.26638370618339263
1644331325.092956,0.8999192229411566
1644331325.092956,0.28888670908455016
1644331325.092956,0.07198904233865198
1644331325.092956,0.26293277481228516
1644331325.092956,0.15146209105885058
1644331325.092956,0.07768726642689848
1644331325.092956,0.19118742010092948
1644331325.092956,0.44119948473531156
1644331325.092956,0.2086094527504518
1644331325.092956,0.3381045923845114
1644331325.092956,0.17890576035620975
1644335932.5682726,0.10780071369228213
1644335932.5682726,0.20606251934436737
1644335932.5682726,0.46522827855017373
1644335932.5682726,0.2209865458306971
1644335932.5682726,0.09011668364458089
1644335932.5682726,0.26909635023752354
1644335932.5682726,0.3141820525295973
1644335932.5682726,0.0674842818277578
1644335932.5682726,0.17047451652105103
1644335932.5682726,0.25058487452531525
1644335932.5682726,0.11618456730291583
1644335932.5682726,0.1065830000324286
1644335932.5682726,0.2751168268217923
1644335932.5682726,0.0677995749182505
1644335932.5682726,0.05345339572265467
1644335932.5682726,0.19760086132317464
1644335932.5682726,0.14423910969648074
1644335932.5682726,0.270313595301139
1644335932.5682726,0.17338434619053722
1644335932.5682726,0.1344700097324804
1644335932.5682726,0.14156635692004288
1644335932.5682726,0.13219752241747376
1644335932.5682726,0.04687852468695038
1644335932.5682726,0.05160847644953086
1644335932.5682726,0.3313826805775394
1644335932.5682726,0.14153008116022997
1644335932.5682726,0.09990550917093143
1644335932.5682726,0.17556237497933555
1644335932.5682726,0.21313648818831565
1644335932.5682726,0.14346573976421265
1644335932.5682726,0.4612735751688184
1644335932.5682726,0.13529892866264515
1644335932.5682726,0.37003326398654984
1644335932.5682726,0.2944597875358788
1644335932.5682726,0.2560455505183511
1644335932.5682726,0.13173528555331565
1644335932.5682726,0.1655541378319824
1644335932.5682726,0.10074843741771113
1644335932.5682726,0.11942445050815187
1644335932.5682726,0.23792750886223618
1644335932.5682726,3.9569442019300007
1644335932.5682726,0.21827172152352048
1644335932.5682726,0.4448429750413674
1644335932.5682726,0.20723995897029637
1644335932.5682726,0.2657557699275904
1644335932.5682726,0.05740481687625296
1644335932.5682726,0.13081064136876563
1644335932.5682726,0.05379820102553828
1644335932.5682726,0.12301075178146917
1644335932.5682726,0.16930997451949342
1644335932.5682726,0.15010658374159758
1644335932.5682726,0.21137950543857467
1644335932.5682726,0.06477281378863924
1644335932.5682726,0.1623824193202328
1644335932.5682726,0.10419913129841955
1644335932.5682726,0.18707935592274325
1644335932.5682726,0.0628783486650604
1644335932.5682726,0.1268658235301883
1644335932.5682726,0.11001756652079087
1644335932.5682726,0.2635014541442001
1644335932.5682726,0.6644440306259995
1644335932.5682726,0.1691582505808755
1644335932.5682726,0.15019837194962618
1644335932.5682726,0.21685203105800194
1644335932.5682726,0.15866588613339255
1644335932.5682726,0.08349224410223215
1644335932.5682726,0.07443046611753004
1644335932.5682726,0.14218108315514774
1644335932.5682726,0.4432545922444135
1644335932.5682726,0.07858182267465808
1644335932.5682726,0.3226535511083892
1644335932.5682726,0.12629712512256763
1644335932.5682726,0.1266734688040224
1644335932.5682726,0.201099090506821
1644335932.5682726,0.097538969799832
1644335932.5682726,0.22487997549051553
1644335932.5682726,0.5096018571533142
1644335932.5682726,0.14637068195462033
1644335932.5682726,0.1124086383752468
1644335932.5682726,0.1470200335694366
1644335932.5682726,0.14677855866674142
1644335932.5682726,0.1291063306865468
1644335932.5682726,0.1791695376535039
1644335932.5682726,0.07228963273216399
1644335932.5682726,0.4627187346874551
1644335932.5682726,0.19793395978529943
1644335932.5682726,0.16607733757333878
1644335932.5682726,0.14886186241290655
1644335932.5682726,0.12398221377759751
1644335932.5682726,0.3865050109103586
1644335932.5682726,0.18313086174826454
1644335932.5682726,0.1596820195358957
1644335932.5682726,0.12265629285293661
1644335932.5682726,0.21181391382829273
1644335932.5682726,0.08869071019446148
1644335932.5682726,0.16295480141100668
1644335932.5682726,0.09997625046561465
1644335932.5682726,0.10834600583379833
1644335932.5682726,0.1505223024329313
1644335932.5682726,0.19964809282178286
1644335932.5682726,0.1614672310657937
1644335932.5682726,0.12633428417391585
1644335932.5682726,0.11955104747779273
1644335932.5682726,0.20393293412208216
1644335932.5682726,0.4491257587250235
1644335932.5682726,0.0708292949246744
1644335932.5682726,0.05896298091211816
1644335932.5682726,0.0860645910864451
1644335932.5682726,0.23243305204113343
1644335932.5682726,0.23004815657683836
1644335932.5682726,0.13031174710049648
1644335932.5682726,0.15967234443138179
1644335932.5682726,0.20627543936854473
1644335932.5682726,0.34825585907114054
1644335932.5682726,0.11967553078368792
1644335932.5682726,0.13194690215271374
1644335932.5682726,0.13606139323157568
1644335932.5682726,0.09062847743533689
1644335932.5682726,0.24029033633728838
1644335932.5682726,0.2282455547149783
1644335932.5682726,0.38031292084553936
1644335932.5682726,0.08345973236927255
1644335932.5682726,0.04826337266185294
1644335932.5682726,0.10274143168268708
1644335932.5682726,0.16981013957257213
1644335932.5682726,0.1247425637211127
1644335932.5682726,0.19448305615661607
1644335932.5682726,0.08439265918325782
1644335932.5682726,0.32945491961382245
1644335932.5682726,0.38318457328372835
1644335932.5682726,0.10876334546168562
1644335932.5682726,0.11893397623243349
1644335932.5682726,0.18220053684799292
1644335932.5682726,0.16264797849068888
1644335932.5682726,0.18091072617068724
1644335932.5682726,0.204932055240953
1644335932.5682726,0.15211464082323997
1644335932.5682726,0.3981513646086248
1644335932.5682726,0.15884067055431111
1644335932.5682726,0.14530879950192732
1644335932.5682726,0.08820330551574833
1644335932.5682726,0.19639047705837967
1644335932.5682726,0.1526364054870987
1644335932.5682726,0.32093402940392207
1644335932.5682726,0.195586247254575
1644335932.5682726,0.16612379717700904
1644335932.5682726,0.1493267429120195
1644335932.5682726,0.13525086997545988
1644335932.5682726,0.08906283386844598
1644335932.5682726,0.2596256544991345
1644335932.5682726,0.8503348764704298
1644335932.5682726,0.11678767489806853
1644335932.5682726,0.08819536872478968
1644335932.5682726,0.06024715952197198
1644335932.5682726,0.07906746827978574
1644335932.5682726,0.06191538902857141
1644335932.5682726,0.12361206427602403
1644335932.5682726,0.3710719704483705
1644335932.5682726,0.2324986221097291
1644335932.5682726,0.3675453568921528
1644335932.5682726,0.16529325460550026
1644335932.5682726,0.31968852043904417
1644335932.5682726,0.12846182044529586
1644335932.5682726,0.1522568302151199
1644335932.5682726,0.1581219752191897
1644335932.5682726,0.1496539097400989
1644335932.5682726,0.0602184081677666
1644335932.5682726,0.1010139002994379
1644335932.5682726,0.1478087907938583
1644335932.5682726,0.20455521064665547
1644335932.5682726,0.07099255322245554
1644335932.5682726,0.10806075098589864
1644335932.5682726,0.11689385495275044
1644335932.5682726,0.061973220809784804
1644335932.5682726,0.08042818123535603
1644335932.5682726,0.07402732237236481
1644335932.5682726,0.10023441140713583
1644335932.5682726,0.183925464206817
1644335932.5682726,0.15992227034612777
1644335932.5682726,0.15003967801365783
1644335932.5682726,0.10226095107583175
1644335932.5682726,0.14093877595715265
1644335932.5682726,0.05611665172285049
1644335932.5682726,0.042950953542519696
1644335932.5682726,0.18050184927021642
1644335932.5682726,0.3211335273618448
1644335932.5682726,0.25097923987244797
1644335932.5682726,0.25032621559428625
1644335932.5682726,0.099647446642776
1644335932.5682726,0.061893940715840076
1644335932.5682726,0.13121217275784067
1644335932.5682726,0.08687454781966247
1644335932.5682726,0.2896636460185646
1644335932.5682726,0.12316083877853162
1644335932.5682726,0.3125161456013516
1644335932.5682726,0.23474856640129152
1644335932.5682726,0.2183745711562851
1644335932.5682726,0.2173541301479507
1644335932.5682726,0.5611531019111715
1644335932.5682726,0.08624439297059772
1644335932.5682726,0.12229025447137673
1644335932.5682726,0.10507145709145559
1644335932.5682726,0.10031981797528965
1644335932.5682726,0.12985141278052434
1644335932.5682726,0.12063481249217514
1644335932.5682726,0.0645904366182609
1644335932.5682726,0.24488985580571412
1644335932.5682726,0.1331145595458817
1644335932.5682726,0.08762514278710916
1644335932.5682726,0.10758153966694683
1644335932.5682726,0.23728449387515557
1644335932.5682726,0.1810632280998078
1644335932.5682726,0.0973309604674628
1644335932.5682726,0.1825801968635301
1644335932.5682726,0.10219548067419487
1644335932.5682726,0.13739934570820667
1644335932.5682726,0.19514809154178223
1644335932.5682726,1.4808854220873304
1644335932.5682726,0.22947614629649288
1644335932.5682726,0.22494213484642758
1644335932.5682726,0.1475006726067127
1644335932.5682726,0.1438755402755896
1644335932.5682726,0.09312076570595056
1644335932.5682726,0.6207498398361697
1644335932.5682726,0.04662923956234852
1644335932.5682726,0.09539895927296727
1644335932.5682726,0.1517824955996438
1644335932.5682726,0.19113224066716655
1644335932.5682726,0.17997975641439692
1644335932.5682726,0.22037607545598617
1644335932.5682726,0.150941833601816
1644335932.5682726,0.10124405177910172
1644335932.5682726,0.4287468687315255
1644335932.5682726,0.21673772727749438
1644335932.5682726,0.1601316091397703
1644335932.5682726,0.1880676606507251
1644335932.5682726,0.2962422785433171
1644335932.5682726,0.0839983241053576
1644335932.5682726,0.1265387672488756
1644335932.5682726,0.2393144201027423
1644335932.5682726,0.21765735709536754
1644335932.5682726,0.3527731991650734
1644335932.5682726,0.09484299733234462
1644335932.5682726,0.034712429898924514
1644335932.5682726,0.14541138990539124
1644335932.5682726,0.26706544550092964
1644335932.5682726,0.0644072713045423
1644335932.5682726,0.24397477565702794
1644335932.5682726,0.2153246615080491
1644335932.5682726,0.1230647275132958
1644335932.5682726,0.16570027143079882
1644335932.5682726,0.08256954333867242
1644335932.5682726,0.14590897958537422
1644335932.5682726,0.1679644503310271
